image,emotion,generated_review
angry/PrivateTest_74063382.jpg,neutral,A neutral experience overall; neither good nor bad.
angry/PrivateTest_74178058.jpg,happy,I had a wonderful time — everything was great and cheerful.
angry/PrivateTest_74436169.jpg,angry,Very annoyed — this was unacceptable and angry-making.
angry/PrivateTest_74906280.jpg,neutral,"It was okay — nothing special, but not bad either."
angry/PrivateTest_75218231.jpg,sad,I felt disappointed and unhappy with the experience.
angry/PrivateTest_75250209.jpg,neutral,A neutral experience overall; neither good nor bad.
angry/PrivateTest_7543291.jpg,sad,This left me feeling down; it didn't meet my expectations.
angry/PrivateTest_75439838.jpg,happy,This made my day; I felt very happy and pleased.
angry/PrivateTest_75806988.jpg,surprise,What a surprise — unexpectedly good and engaging.
angry/PrivateTest_7588358.jpg,neutral,"It was okay — nothing special, but not bad either."
angry/PrivateTest_7589926.jpg,neutral,A neutral experience overall; neither good nor bad.
angry/PrivateTest_7622844.jpg,angry,I was upset by this and found it frustrating.
angry/PrivateTest_76242706.jpg,fear,This caused me concern and some anxiety.
angry/PrivateTest_76550689.jpg,angry,I was upset by this and found it frustrating.
angry/PrivateTest_76832798.jpg,sad,This left me feeling down; it didn't meet my expectations.
angry/PrivateTest_76837327.jpg,sad,I felt disappointed and unhappy with the experience.
angry/PrivateTest_76880087.jpg,neutral,"It was okay — nothing special, but not bad either."
angry/PrivateTest_77007111.jpg,sad,This left me feeling down; it didn't meet my expectations.
angry/PrivateTest_77114722.jpg,fear,This caused me concern and some anxiety.
angry/PrivateTest_77134887.jpg,surprise,I was pleasantly surprised and didn't expect such results!
angry/PrivateTest_77446000.jpg,angry,Very annoyed — this was unacceptable and angry-making.
angry/PrivateTest_77773648.jpg,fear,This caused me concern and some anxiety.
angry/PrivateTest_77781106.jpg,neutral,"It was okay — nothing special, but not bad either."
angry/PrivateTest_7783111.jpg,sad,This left me feeling down; it didn't meet my expectations.
angry/PrivateTest_78045498.jpg,happy,This made my day; I felt very happy and pleased.
angry/PrivateTest_78158043.jpg,neutral,A neutral experience overall; neither good nor bad.
angry/PrivateTest_7833671.jpg,neutral,A neutral experience overall; neither good nor bad.
angry/PrivateTest_79141944.jpg,neutral,A neutral experience overall; neither good nor bad.
angry/PrivateTest_79419543.jpg,neutral,A neutral experience overall; neither good nor bad.
angry/PrivateTest_7969511.jpg,happy,I had a wonderful time — everything was great and cheerful.
angry/PrivateTest_7977596.jpg,fear,I felt uneasy and worried about how this behaved.
angry/PrivateTest_80005081.jpg,neutral,A neutral experience overall; neither good nor bad.
angry/PrivateTest_80153374.jpg,happy,This made my day; I felt very happy and pleased.
angry/PrivateTest_80493061.jpg,fear,I felt uneasy and worried about how this behaved.
angry/PrivateTest_80645015.jpg,fear,This caused me concern and some anxiety.
angry/PrivateTest_80741454.jpg,fear,This caused me concern and some anxiety.
angry/PrivateTest_8109968.jpg,neutral,"It was okay — nothing special, but not bad either."
angry/PrivateTest_81470485.jpg,sad,This left me feeling down; it didn't meet my expectations.
angry/PrivateTest_8186613.jpg,happy,This made my day; I felt very happy and pleased.
angry/PrivateTest_81957564.jpg,sad,I felt disappointed and unhappy with the experience.
angry/PrivateTest_82666968.jpg,happy,This made my day; I felt very happy and pleased.
angry/PrivateTest_82725382.jpg,sad,This left me feeling down; it didn't meet my expectations.
angry/PrivateTest_8276334.jpg,fear,This caused me concern and some anxiety.
angry/PrivateTest_82822639.jpg,sad,This left me feeling down; it didn't meet my expectations.
angry/PrivateTest_82837122.jpg,sad,This left me feeling down; it didn't meet my expectations.
angry/PrivateTest_82849971.jpg,neutral,"It was okay — nothing special, but not bad either."
angry/PrivateTest_82869856.jpg,neutral,A neutral experience overall; neither good nor bad.
angry/PrivateTest_83094105.jpg,angry,I was upset by this and found it frustrating.
angry/PrivateTest_8328778.jpg,neutral,"It was okay — nothing special, but not bad either."
angry/PrivateTest_83425567.jpg,happy,This made my day; I felt very happy and pleased.
angry/PrivateTest_83885737.jpg,sad,This left me feeling down; it didn't meet my expectations.
angry/PrivateTest_84105442.jpg,happy,I had a wonderful time — everything was great and cheerful.
angry/PrivateTest_84211245.jpg,happy,I had a wonderful time — everything was great and cheerful.
angry/PrivateTest_84324988.jpg,happy,This made my day; I felt very happy and pleased.
angry/PrivateTest_85003347.jpg,neutral,"It was okay — nothing special, but not bad either."
angry/PrivateTest_85837893.jpg,neutral,"It was okay — nothing special, but not bad either."
angry/PrivateTest_86017870.jpg,angry,I was upset by this and found it frustrating.
angry/PrivateTest_86408178.jpg,angry,I was upset by this and found it frustrating.
angry/PrivateTest_86483004.jpg,sad,I felt disappointed and unhappy with the experience.
angry/PrivateTest_86563903.jpg,happy,I had a wonderful time — everything was great and cheerful.
angry/PrivateTest_86650314.jpg,sad,This left me feeling down; it didn't meet my expectations.
angry/PrivateTest_87046596.jpg,angry,I was upset by this and found it frustrating.
angry/PrivateTest_87526826.jpg,fear,This caused me concern and some anxiety.
angry/PrivateTest_87767900.jpg,angry,Very annoyed — this was unacceptable and angry-making.
angry/PrivateTest_87989162.jpg,angry,I was upset by this and found it frustrating.
angry/PrivateTest_88089430.jpg,sad,This left me feeling down; it didn't meet my expectations.
angry/PrivateTest_88305.jpg,angry,Very annoyed — this was unacceptable and angry-making.
angry/PrivateTest_88609358.jpg,neutral,A neutral experience overall; neither good nor bad.
angry/PrivateTest_88658250.jpg,angry,I was upset by this and found it frustrating.
angry/PrivateTest_88790866.jpg,neutral,"It was okay — nothing special, but not bad either."
angry/PrivateTest_88795628.jpg,happy,I had a wonderful time — everything was great and cheerful.
angry/PrivateTest_88815839.jpg,angry,I was upset by this and found it frustrating.
angry/PrivateTest_88826392.jpg,happy,This made my day; I felt very happy and pleased.
angry/PrivateTest_8892314.jpg,fear,I felt uneasy and worried about how this behaved.
angry/PrivateTest_88933199.jpg,angry,I was upset by this and found it frustrating.
angry/PrivateTest_89289950.jpg,sad,This left me feeling down; it didn't meet my expectations.
angry/PrivateTest_89371223.jpg,neutral,"It was okay — nothing special, but not bad either."
angry/PrivateTest_89959696.jpg,happy,I had a wonderful time — everything was great and cheerful.
angry/PrivateTest_89997268.jpg,surprise,I was pleasantly surprised and didn't expect such results!
angry/PrivateTest_90059936.jpg,happy,This made my day; I felt very happy and pleased.
angry/PrivateTest_90197248.jpg,neutral,"It was okay — nothing special, but not bad either."
angry/PrivateTest_90514331.jpg,surprise,What a surprise — unexpectedly good and engaging.
angry/PrivateTest_90676809.jpg,angry,Very annoyed — this was unacceptable and angry-making.
angry/PrivateTest_9084163.jpg,happy,This made my day; I felt very happy and pleased.
angry/PrivateTest_91006137.jpg,fear,This caused me concern and some anxiety.
angry/PrivateTest_91030295.jpg,sad,This left me feeling down; it didn't meet my expectations.
angry/PrivateTest_91043500.jpg,angry,I was upset by this and found it frustrating.
angry/PrivateTest_91160429.jpg,sad,This left me feeling down; it didn't meet my expectations.
angry/PrivateTest_91377915.jpg,sad,This left me feeling down; it didn't meet my expectations.
angry/PrivateTest_91554872.jpg,neutral,A neutral experience overall; neither good nor bad.
angry/PrivateTest_92109608.jpg,neutral,"It was okay — nothing special, but not bad either."
angry/PrivateTest_92905981.jpg,angry,Very annoyed — this was unacceptable and angry-making.
angry/PrivateTest_92990358.jpg,sad,This left me feeling down; it didn't meet my expectations.
angry/PrivateTest_93032381.jpg,happy,I had a wonderful time — everything was great and cheerful.
angry/PrivateTest_93097888.jpg,sad,This left me feeling down; it didn't meet my expectations.
angry/PrivateTest_93138251.jpg,neutral,A neutral experience overall; neither good nor bad.
angry/PrivateTest_93235151.jpg,neutral,"It was okay — nothing special, but not bad either."
angry/PrivateTest_93290935.jpg,happy,This made my day; I felt very happy and pleased.
angry/PrivateTest_93458195.jpg,angry,I was upset by this and found it frustrating.
angry/PrivateTest_93463858.jpg,neutral,A neutral experience overall; neither good nor bad.
angry/PrivateTest_93613500.jpg,sad,This left me feeling down; it didn't meet my expectations.
angry/PrivateTest_93771241.jpg,fear,This caused me concern and some anxiety.
angry/PrivateTest_93912196.jpg,neutral,"It was okay — nothing special, but not bad either."
angry/PrivateTest_94363717.jpg,happy,I had a wonderful time — everything was great and cheerful.
angry/PrivateTest_94431780.jpg,neutral,"It was okay — nothing special, but not bad either."
angry/PrivateTest_94592259.jpg,happy,I had a wonderful time — everything was great and cheerful.
angry/PrivateTest_94619149.jpg,happy,This made my day; I felt very happy and pleased.
angry/PrivateTest_9486917.jpg,sad,I felt disappointed and unhappy with the experience.
angry/PrivateTest_95178171.jpg,angry,I was upset by this and found it frustrating.
angry/PrivateTest_95380145.jpg,sad,I felt disappointed and unhappy with the experience.
angry/PrivateTest_95676588.jpg,fear,This caused me concern and some anxiety.
angry/PrivateTest_95983220.jpg,fear,This caused me concern and some anxiety.
angry/PrivateTest_96028430.jpg,angry,Very annoyed — this was unacceptable and angry-making.
angry/PrivateTest_96123615.jpg,happy,This made my day; I felt very happy and pleased.
angry/PrivateTest_96606536.jpg,neutral,A neutral experience overall; neither good nor bad.
angry/PrivateTest_96963692.jpg,surprise,I was pleasantly surprised and didn't expect such results!
angry/PrivateTest_97025951.jpg,happy,I had a wonderful time — everything was great and cheerful.
angry/PrivateTest_97227751.jpg,happy,This made my day; I felt very happy and pleased.
angry/PrivateTest_97823562.jpg,neutral,A neutral experience overall; neither good nor bad.
angry/PrivateTest_97911314.jpg,neutral,"It was okay — nothing special, but not bad either."
angry/PrivateTest_97952692.jpg,fear,This caused me concern and some anxiety.
angry/PrivateTest_97993950.jpg,surprise,What a surprise — unexpectedly good and engaging.
angry/PrivateTest_98301490.jpg,surprise,I was pleasantly surprised and didn't expect such results!
angry/PrivateTest_98386339.jpg,fear,This caused me concern and some anxiety.
angry/PrivateTest_98403294.jpg,surprise,What a surprise — unexpectedly good and engaging.
angry/PrivateTest_9877914.jpg,happy,This made my day; I felt very happy and pleased.
angry/PrivateTest_98810281.jpg,surprise,What a surprise — unexpectedly good and engaging.
angry/PrivateTest_98865793.jpg,happy,I had a wonderful time — everything was great and cheerful.
angry/PrivateTest_99012891.jpg,happy,This made my day; I felt very happy and pleased.
angry/PrivateTest_99179335.jpg,sad,I felt disappointed and unhappy with the experience.
angry/PrivateTest_99260703.jpg,surprise,What a surprise — unexpectedly good and engaging.
angry/PrivateTest_99414064.jpg,happy,This made my day; I felt very happy and pleased.
angry/PrivateTest_99430137.jpg,neutral,A neutral experience overall; neither good nor bad.
angry/PrivateTest_99491057.jpg,sad,I felt disappointed and unhappy with the experience.
angry/PrivateTest_99528552.jpg,angry,Very annoyed — this was unacceptable and angry-making.
angry/PrivateTest_99739773.jpg,neutral,A neutral experience overall; neither good nor bad.
angry/PrivateTest_99757533.jpg,angry,Very annoyed — this was unacceptable and angry-making.
angry/PrivateTest_99855040.jpg,angry,I was upset by this and found it frustrating.
angry/PrivateTest_99901650.jpg,angry,Very annoyed — this was unacceptable and angry-making.
angry/PublicTest_10116449.jpg,neutral,"It was okay — nothing special, but not bad either."
angry/PublicTest_10813312.jpg,sad,I felt disappointed and unhappy with the experience.
angry/PublicTest_11521746.jpg,sad,This left me feeling down; it didn't meet my expectations.
angry/PublicTest_11832974.jpg,sad,I felt disappointed and unhappy with the experience.
angry/PublicTest_12296139.jpg,happy,I had a wonderful time — everything was great and cheerful.
